id,lon,lat,depth_m,mea_ug_kg_orig
15744,14.938332999999998,40.32,11.0,345.0
15745,14.938332999999998,40.32,11.0,1057.0
15746,14.938332999999998,40.32,11.0,1100.0
15747,14.938332999999998,40.32,11.0,1130.0
15748,14.938332999999998,40.32,11.0,1150.0
15749,14.938332999999998,40.32,11.0,1200.0
15750,14.938332999999998,40.32,11.0,1234.0
15751,14.938332999999998,40.32,11.0,1674.0
15752,14.938332999999998,40.32,0.0,1714.3
15753,14.938332999999998,40.32,11.0,9600.0
15754,13.701667,41.254166999999995,2.0,240.0
15755,13.701667,41.254166999999995,2.0,493.0
15756,13.701667,41.254166999999995,2.0,898.0
15757,13.701667,41.254166999999995,2.0,900.0
15758,13.701667,41.254166999999995,2.0,918.0
15759,13.701667,41.254166999999995,2.0,1160.0
15760,13.701667,41.254166999999995,2.0,1509.0
15761,13.701667,41.254166999999995,2.0,1813.0
15762,13.701667,41.254166999999995,2.0,2000.0
15763,13.701667,41.254166999999995,2.0,2880.0
15764,13.701667,41.254166999999995,2.0,4188.0
15765,13.701667,41.254166999999995,2.0,4250.0
15766,13.701667,41.254166999999995,2.0,4380.0
15767,13.701667,41.254166999999995,2.0,4610.0
15768,13.701667,41.254166999999995,2.0,6250.0
15769,13.701667,41.254166999999995,2.0,12350.0
15770,12.92,41.38,2.0,253.0
15771,12.92,41.38,2.0,350.0
15772,12.92,41.38,2.0,410.0
15773,12.92,41.38,2.0,1030.0
15774,12.92,41.38,2.0,1080.0
15775,12.92,41.38,2.0,1090.0
15776,12.92,41.38,2.0,1130.0
15777,12.92,41.38,2.0,1270.0
15778,12.92,41.38,2.0,1730.0
15779,12.92,41.38,2.0,2680.0
15780,12.92,41.38,2.0,2844.0
15781,12.92,41.38,2.0,4774.0
15782,12.92,41.38,2.0,6600.0
15783,9.690278,39.968610999999996,2.0,200.0
15784,9.690278,39.968610999999996,2.0,800.0
15785,9.690278,39.968610999999996,2.0,1200.0
15786,10.538611,43.104444,1.0,2370.0
15787,10.538611,43.104444,10.0,4300.0
15788,10.538611,43.104444,10.0,4470.0
15789,10.538611,43.104444,10.0,4810.0
15790,10.538611,43.104444,10.0,6660.0
15791,10.538611,43.104444,10.0,7680.0
15792,10.538611,43.104444,10.0,9550.0
15793,10.538611,43.104444,1.0,9740.0
15794,10.538611,43.104444,1.0,10690.0
15795,10.538611,43.104444,10.0,11300.0
15796,10.538611,43.104444,10.0,35670.0
15797,10.538611,43.104444,10.0,58240.0
15798,13.343611,41.290556,2.0,160.0
15799,13.343611,41.290556,2.0,200.0
15800,13.343611,41.290556,2.0,300.0
15801,13.343611,41.290556,2.0,379.0
15802,13.343611,41.290556,2.0,510.0
15803,13.343611,41.290556,2.0,700.0
15804,13.343611,41.290556,2.0,910.0
15805,13.343611,41.290556,2.0,1110.0
15806,13.343611,41.290556,2.0,1400.0
15807,13.343611,41.290556,2.0,1440.0
15808,13.343611,41.290556,2.0,1900.0
15809,13.343611,41.290556,2.0,2159.0
15810,13.343611,41.290556,2.0,3188.0
15811,13.343611,41.290556,2.0,4760.0
15812,13.343611,41.290556,2.0,16400.0
15813,14.731667000000002,40.658333,16.0,0.5
15814,14.728610999999999,40.664722,11.0,50.0
15815,14.728610999999999,40.664722,11.0,50.0
15816,14.728610999999999,40.664722,11.0,50.0
15817,14.728610999999999,40.664722,11.0,50.0
15818,14.728610999999999,40.664722,11.0,50.0
15819,14.728610999999999,40.664722,11.0,50.0
15820,14.728610999999999,40.664722,11.0,50.0
15821,14.728610999999999,40.664722,11.0,2193.0
15822,16.091667,41.408333,0.0,0.03
15823,16.091667,41.408333,0.0,0.07
15824,9.665833000000001,40.868889,2.0,40.0
15825,9.665833000000001,40.868889,2.0,120.0
15826,9.665833000000001,40.868889,2.0,200.0
15827,9.685278,40.793889,2.0,50.0
15828,9.685278,40.793889,2.0,60.0
15829,9.685278,40.793889,2.0,130.0
15830,9.803056,40.563889,2.0,20.0
15831,9.803056,40.563889,2.0,70.0
15832,9.803056,40.563889,2.0,90.0
15833,14.472778,40.695833,6.0,20.0
15834,14.472778,40.695833,6.0,24.0
15835,14.472778,40.695833,6.0,280.0
15836,14.472778,40.695833,6.0,701.0
15837,14.472778,40.695833,6.0,1300.0
15838,14.472778,40.695833,6.0,1674.0
15839,14.472778,40.695833,6.0,2131.0
15840,14.472778,40.695833,6.0,2660.0
15841,14.472778,40.695833,6.0,3113.0
15842,14.472778,40.695833,6.0,4585.0
15843,14.472778,40.695833,6.0,4590.0
15844,14.472778,40.695833,0.0,70.1
15845,14.472778,40.695833,0.0,100.0
15846,14.472778,40.695833,0.0,516.0
15847,14.472778,40.695833,0.0,2667.2
15848,14.469722,40.726389000000005,6.0,500.0
15849,14.469722,40.726389000000005,6.0,1502.0
15850,14.469722,40.726389000000005,6.0,2290.0
15860,10.778889,42.902778000000005,2.0,1380.0
15861,10.778889,42.902778000000005,2.0,1430.0
15862,10.778889,42.902778000000005,2.0,2050.0
15863,10.778889,42.902778000000005,2.0,3330.0
15864,10.778889,42.902778000000005,2.0,3700.0
15865,10.778889,42.902778000000005,2.0,4340.0
15866,10.778889,42.902778000000005,2.0,6080.0
15867,10.778889,42.902778000000005,2.0,6660.0
15868,10.778889,42.902778000000005,2.0,7220.0
15869,10.778889,42.902778000000005,2.0,10630.0
15870,10.778889,42.902778000000005,2.0,11020.0
15871,10.778889,42.902778000000005,2.0,19080.0
15872,10.778889,42.902778000000005,2.0,28210.0
15873,13.436110999999999,41.253333000000005,2.0,500.0
15874,13.436110999999999,41.253333000000005,2.0,542.0
15875,13.436110999999999,41.253333000000005,2.0,632.0
15876,13.436110999999999,41.253333000000005,2.0,896.0
15877,13.436110999999999,41.253333000000005,2.0,1000.0
15878,13.436110999999999,41.253333000000005,2.0,1680.0
15879,13.436110999999999,41.253333000000005,2.0,1750.0
15880,13.436110999999999,41.253333000000005,2.0,2710.0
15881,13.436110999999999,41.253333000000005,2.0,3090.0
15882,13.436110999999999,41.253333000000005,2.0,4310.0
15883,13.436110999999999,41.253333000000005,2.0,4700.0
15884,13.436110999999999,41.253333000000005,2.0,5850.0
15885,13.436110999999999,41.253333000000005,2.0,10240.0
15886,13.436110999999999,41.253333000000005,2.0,12584.0
15887,13.436110999999999,41.253333000000005,2.0,14460.0
15897,9.529167,39.107222,2.0,1400.0
15898,9.243611,39.211667,2.0,250.0
15899,9.243611,39.211667,2.0,750.0
15900,9.243611,39.211667,2.0,800.0
15901,9.243611,39.211667,2.0,1100.0
15902,9.243611,39.211667,2.0,1800.0
15903,9.243611,39.211667,2.0,2000.0
15904,9.243611,39.211667,2.0,3200.0
15905,9.243611,39.211667,2.0,11640.0
15906,16.138889000000002,38.726389000000005,0.0,300.0
15907,16.138889000000002,38.726389000000005,0.0,4461.0
15908,16.136389,38.728889,16.0,1360.0
15909,16.097222,38.714444,1.0,100.0
15920,9.069722,39.191666999999995,2.0,1200.0
15921,9.069722,39.191666999999995,2.0,1600.0
15922,9.069722,39.191666999999995,2.0,1900.0
15923,9.069722,39.191666999999995,2.0,2100.0
15924,13.968333,40.985,0.0,128.2
15925,13.968333,40.985,0.0,130.0
15926,13.968333,40.985,2.0,200.0
15927,13.968333,40.985,0.0,343.7
15928,13.968333,40.985,2.0,1000.0
15929,13.968333,40.985,2.0,1117.0
15930,13.968333,40.985,2.0,2069.0
15931,13.968333,40.985,2.0,3257.0
15932,13.968333,40.985,2.0,3260.0
15933,13.968333,40.985,2.0,3437.0
15934,13.968333,40.985,2.0,5300.0
15935,13.968333,40.985,0.0,5375.0
15936,13.968333,40.985,2.0,7300.0
16099,12.297444,45.345814000000004,5.0,17.0
16100,12.315296,45.358841999999996,5.0,64.0
16101,12.417778,45.487563,5.0,49.0
16102,12.439236,45.475722999999995,5.0,130.0
16103,12.41456,45.488405,5.0,41.0
16104,12.367481,45.426590000000004,5.0,162.0
16105,12.261395,45.432854,5.0,36.0
16106,12.327828,45.422546999999994,5.0,33.0
16107,12.433056,45.470185,5.0,133.0
16108,12.263111,45.391882,5.0,32.0
16109,12.395783,45.478396000000004,5.0,178.0
16110,12.323879,45.373073,5.0,74.0
16111,12.409708,45.48502,5.0,137.0
16112,12.343653999999999,45.461288,5.0,83.0
16113,12.277874,45.448512,5.0,69.0
16114,12.243542,45.281827,5.0,22.0
16115,12.300533999999999,45.403695,5.0,29.0
16116,12.417392,45.482599,5.0,156.0
16117,12.408764999999999,45.483711,5.0,73.0
16118,12.263798,45.35836,5.0,45.0
16119,12.341046,45.402008,5.0,43.0
16120,12.422756,45.448512,5.0,51.0
16121,12.417436,45.510092,5.0,132.0
16122,12.420397,45.497053,5.0,136.0
16123,12.411085,45.496241,5.0,123.0
16124,12.255215,45.32481,5.0,19.0
16125,12.340222,45.448276,5.0,79.0
16126,12.369885,45.420325,5.0,161.0
18628,13.5415,43.63483333,18.0,20.0
18630,13.0255,43.88816667,14.0,30.0
18632,12.59116667,44.111000000000004,11.0,120.0
18633,12.38216667,44.38816667,12.0,110.0
18635,12.34016667,44.67533333,14.0,60.0
18636,12.3915,44.7425,11.0,50.0
18637,12.52983333,44.87816667,13.0,50.0
18639,12.35816667,45.1545,17.0,60.0
18640,12.357000000000001,45.30166667,12.0,90.0
18642,12.427999999999999,45.38933333,7.0,100.0
18643,12.72716667,45.48966667,12.0,80.0
18644,13.24166667,45.571000000000005,13.0,40.0
18645,13.110999999999999,45.60833333,10.0,140.0
18646,13.37916667,45.63816667,11.0,70.0
18647,13.2,45.6535,11.0,130.0
18648,13.58683333,45.72083333,11.0,70.0
18795,12.498515,44.911262,5.0,135.0
18913,13.963201999999999,40.732428000000006,4.5,31.0
18914,13.963201999999999,40.732428000000006,4.5,32.0
18915,13.963201999999999,40.732428000000006,4.5,34.0
18916,13.963201999999999,40.732428000000006,4.5,34.0
18917,13.963201999999999,40.732428000000006,4.5,35.0
18918,13.963201999999999,40.732428000000006,4.5,35.0
18919,13.963201999999999,40.732428000000006,4.5,37.0
18920,13.963201999999999,40.732428000000006,4.5,37.0
18921,13.963201999999999,40.732428000000006,4.5,41.0
18922,13.963201999999999,40.732428000000006,4.5,42.0
18923,13.963201999999999,40.732428000000006,4.5,43.0
18924,13.963201999999999,40.732428000000006,4.5,44.0
18925,13.963201999999999,40.732428000000006,4.5,44.0
18926,13.963201999999999,40.732428000000006,4.5,47.0
18927,13.963201999999999,40.732428000000006,4.5,50.0
18928,13.963201999999999,40.732428000000006,4.5,51.0
18929,13.963201999999999,40.732428000000006,4.5,64.0
18930,13.963201999999999,40.732428000000006,4.5,65.0
18931,13.963201999999999,40.732428000000006,4.5,66.0
18932,13.963201999999999,40.732428000000006,4.5,71.0
18933,14.090027,40.777797,4.5,40.0
18934,14.090027,40.777797,4.5,41.0
18935,14.090027,40.777797,4.5,42.0
18936,14.090027,40.777797,4.5,43.0
18937,14.090027,40.777797,4.5,44.0
18938,14.090027,40.777797,4.5,45.0
18939,14.090027,40.777797,4.5,47.0
18940,14.090027,40.777797,4.5,47.0
18941,14.090027,40.777797,4.5,48.0
18942,14.090027,40.777797,4.5,49.0
18943,14.090027,40.777797,4.5,49.0
18944,14.090027,40.777797,4.5,50.0
18945,14.090027,40.777797,4.5,52.0
18946,14.090027,40.777797,4.5,53.0
18947,14.090027,40.777797,4.5,60.0
18948,14.090027,40.777797,4.5,62.0
18949,14.090027,40.777797,4.5,67.0
18950,14.159385,40.796481,4.5,8.0
18951,14.159385,40.796481,4.5,42.0
18952,14.159385,40.796481,4.5,42.0
18953,14.159385,40.796481,4.5,43.0
18954,14.159385,40.796481,4.5,45.0
18955,14.159385,40.796481,4.5,49.0
18956,14.159385,40.796481,4.5,49.0
18957,14.159385,40.796481,4.5,51.0
18958,14.159385,40.796481,4.5,52.0
18959,14.159385,40.796481,4.5,54.0
18960,14.159385,40.796481,4.5,57.0
18961,14.159385,40.796481,4.5,57.0
18962,14.159385,40.796481,4.5,57.0
18963,14.159385,40.796481,4.5,59.0
18964,14.159385,40.796481,4.5,64.0
18965,14.159385,40.796481,4.5,64.0
18966,14.159385,40.796481,4.5,71.0
18967,14.207792999999999,40.800671,4.5,40.0
18968,14.207792999999999,40.800671,4.5,41.0
18969,14.207792999999999,40.800671,4.5,46.0
18970,14.207792999999999,40.800671,4.5,47.0
18971,14.207792999999999,40.800671,4.5,48.0
18972,14.207792999999999,40.800671,4.5,49.0
18973,14.207792999999999,40.800671,4.5,57.0
18974,14.207792999999999,40.800671,4.5,63.0
18975,14.207792999999999,40.800671,4.5,64.0
18976,14.207792999999999,40.800671,4.5,68.0
18977,14.207792999999999,40.800671,4.5,68.0
19055,9.315806,42.841318,10.0,20.0
19056,9.315806,42.841318,10.0,20.0
19057,9.315806,42.841318,10.0,20.0
19058,9.315806,42.841318,10.0,20.0
19059,9.315806,42.841318,10.0,20.0
19060,9.315806,42.841318,10.0,20.0
19061,9.315806,42.841318,10.0,20.0
19062,9.315806,42.841318,10.0,20.0
19063,9.315806,42.841318,10.0,20.0
19064,9.315806,42.841318,10.0,20.0
19065,9.315806,42.841318,10.0,20.0
19066,9.315806,42.841318,10.0,20.0
19067,9.315806,42.841318,10.0,20.0
19068,9.315806,42.841318,10.0,20.0
19069,9.315806,42.841318,10.0,20.0
19070,9.315806,42.841318,10.0,30.0
19071,9.315806,42.841318,10.0,30.0
19072,9.315806,42.841318,10.0,30.0
19073,9.315806,42.841318,10.0,30.0
19074,9.315806,42.841318,10.0,30.0
19075,9.315806,42.841318,10.0,30.0
19076,9.315806,42.841318,10.0,30.0
19077,9.315806,42.841318,10.0,30.0
19078,9.315806,42.841318,10.0,30.0
19079,9.315806,42.841318,10.0,30.0
19080,9.315806,42.841318,10.0,30.0
19081,9.315806,42.841318,10.0,30.0
19082,9.315806,42.841318,10.0,30.0
19083,9.315806,42.841318,10.0,30.0
19084,9.315806,42.841318,10.0,30.0
19085,9.315806,42.841318,10.0,130.0
19086,9.315806,42.841318,10.0,130.0
19087,9.315806,42.841318,10.0,130.0
19088,9.315806,42.841318,10.0,130.0
19089,9.315806,42.841318,10.0,130.0
19090,9.315806,42.841318,10.0,130.0
19091,9.315806,42.841318,10.0,130.0
19092,9.315806,42.841318,10.0,130.0
19093,9.315806,42.841318,10.0,130.0
19094,9.315806,42.841318,10.0,130.0
19095,9.315806,42.841318,10.0,130.0
19096,9.315806,42.841318,10.0,130.0
19097,9.315806,42.841318,10.0,130.0
19098,9.315806,42.841318,10.0,130.0
19099,9.315806,42.841318,10.0,130.0
19100,8.764089,42.557139,10.0,10.0
19101,8.764089,42.557139,10.0,10.0
19102,8.764089,42.557139,10.0,10.0
19103,8.764089,42.557139,10.0,10.0
19104,8.764089,42.557139,10.0,10.0
19105,8.764089,42.557139,10.0,10.0
19106,8.764089,42.557139,10.0,10.0
19107,8.764089,42.557139,10.0,10.0
19108,8.764089,42.557139,10.0,10.0
19109,8.764089,42.557139,10.0,10.0
19110,8.764089,42.557139,10.0,10.0
19111,8.764089,42.557139,10.0,10.0
19112,8.764089,42.557139,10.0,10.0
19113,8.764089,42.557139,10.0,10.0
19114,8.764089,42.557139,10.0,10.0
19115,8.764089,42.557139,10.0,20.0
19116,8.764089,42.557139,10.0,20.0
19117,8.764089,42.557139,10.0,20.0
19118,8.764089,42.557139,10.0,20.0
19119,8.764089,42.557139,10.0,20.0
19120,8.764089,42.557139,10.0,20.0
19121,8.764089,42.557139,10.0,20.0
19122,8.764089,42.557139,10.0,20.0
19123,8.764089,42.557139,10.0,20.0
19124,8.764089,42.557139,10.0,20.0
19125,8.764089,42.557139,10.0,20.0
19126,8.764089,42.557139,10.0,20.0
19127,8.764089,42.557139,10.0,20.0
19128,8.764089,42.557139,10.0,20.0
19129,8.764089,42.557139,10.0,20.0
19130,8.764089,42.557139,10.0,80.0
19131,8.764089,42.557139,10.0,80.0
19132,8.764089,42.557139,10.0,80.0
19133,8.764089,42.557139,10.0,80.0
19134,8.764089,42.557139,10.0,80.0
19135,8.764089,42.557139,10.0,80.0
19136,8.764089,42.557139,10.0,80.0
19137,8.764089,42.557139,10.0,80.0
19138,8.764089,42.557139,10.0,80.0
19139,8.764089,42.557139,10.0,80.0
19140,8.764089,42.557139,10.0,80.0
19141,8.764089,42.557139,10.0,80.0
19142,8.764089,42.557139,10.0,80.0
19143,8.764089,42.557139,10.0,80.0
19144,8.764089,42.557139,10.0,80.0
19235,10.332151,43.469621999999994,10.0,109.0
19236,10.332151,43.469621999999994,10.0,139.0
19237,10.332151,43.469621999999994,10.0,205.0
19238,10.332151,43.469621999999994,10.0,205.0
19239,10.332151,43.469621999999994,10.0,258.0
19240,10.332151,43.469621999999994,10.0,395.0
19241,10.332151,43.469621999999994,10.0,404.0
19242,10.332151,43.469621999999994,10.0,407.0
19243,10.332151,43.469621999999994,10.0,932.0
19244,10.33178056,43.46990278,10.0,96.0
19245,10.33178056,43.46990278,10.0,172.0
19246,10.33178056,43.46990278,10.0,186.0
19247,10.33178056,43.46990278,10.0,220.0
19248,10.33178056,43.46990278,10.0,237.0
19249,10.33178056,43.46990278,10.0,299.0
19250,10.33178056,43.46990278,10.0,323.0
19251,10.33178056,43.46990278,10.0,329.0
19252,10.33178056,43.46990278,10.0,499.0
19253,17.145217000000002,40.447612,10.0,50.0
19254,17.145217000000002,40.447612,10.0,50.0
19255,17.145217000000002,40.447612,10.0,60.0
19256,17.145217000000002,40.447612,10.0,150.0
19257,17.140667999999998,40.45029,10.0,30.0
19258,17.140667999999998,40.45029,10.0,40.0
19259,17.140667999999998,40.45029,10.0,40.0
19260,17.140667999999998,40.45029,10.0,340.0
19261,17.150451999999998,40.452641,10.0,30.0
19262,17.150451999999998,40.452641,10.0,30.0
19263,17.150451999999998,40.452641,10.0,60.0
19264,17.150451999999998,40.452641,10.0,210.0
19265,17.140839,40.453947,10.0,40.0
19266,17.140839,40.453947,10.0,40.0
19267,17.140839,40.453947,10.0,50.0
19268,17.140839,40.453947,10.0,80.0
19362,9.322266,42.851643,15.0,60.0
19363,8.938036,42.643069,15.0,50.0
19364,9.3679,41.590578,15.0,60.0
19365,13.897464999999999,40.752274,15.0,70.0
19366,9.453076,42.964674,15.0,40.0
19369,13.925946,40.699206,15.0,60.0
19370,9.45754,42.707808,15.0,70.0
19381,10.429986,43.384508000000004,10.0,270.0
19382,10.429986,43.384508000000004,10.0,300.0
19383,10.429986,43.384508000000004,10.0,300.0
19384,10.429986,43.384508000000004,10.0,360.0
19385,10.429986,43.384508000000004,10.0,470.0
19386,10.429986,43.384508000000004,10.0,520.0
19387,10.347726,42.342436,10.0,20.0
19388,10.347726,42.342436,10.0,30.0
19389,10.347726,42.342436,10.0,40.0
19390,10.347726,42.342436,10.0,40.0
19391,10.347726,42.342436,10.0,60.0
19392,10.347726,42.342436,10.0,70.0
19393,10.897041999999999,42.392154,10.0,10.0
19394,10.897041999999999,42.392154,10.0,80.0
19395,10.897041999999999,42.392154,10.0,80.0
19396,10.897041999999999,42.392154,10.0,100.0
19397,10.897041999999999,42.392154,10.0,110.0
19398,10.897041999999999,42.392154,10.0,180.0
19399,10.447975999999999,42.790492,10.0,30.0
19400,10.447975999999999,42.790492,10.0,30.0
19401,10.447975999999999,42.790492,10.0,30.0
19402,10.447975999999999,42.790492,10.0,40.0
19403,10.447975999999999,42.790492,10.0,50.0
19404,10.447975999999999,42.790492,10.0,50.0
19405,9.843728,43.021846999999994,10.0,20.0
19406,9.843728,43.021846999999994,10.0,20.0
19407,9.843728,43.021846999999994,10.0,20.0
19408,9.843728,43.021846999999994,10.0,20.0
19409,9.843728,43.021846999999994,10.0,40.0
19410,9.843728,43.021846999999994,10.0,60.0
19559,14.975783999999999,44.05325,10.0,17.0
19560,14.975783999999999,44.05325,10.0,41.0
19561,16.797815,42.752994,10.0,74.0
19562,13.635016,45.538162,10.0,27.0
19563,13.635016,45.538162,10.0,92.0
19564,15.216116,43.935965,10.0,15.0
19565,15.216116,43.935965,10.0,54.0
19566,16.280898999999998,43.520227,10.0,94.0
19567,15.194829,44.140887,10.0,66.0
20942,8.764089,42.557139,10.0,10.0
20943,8.764089,42.557139,10.0,10.0
20944,8.764089,42.557139,10.0,10.0
20945,8.764089,42.557139,10.0,10.0
20946,8.764089,42.557139,10.0,10.0
20947,8.764089,42.557139,10.0,50.0
20948,8.764089,42.557139,10.0,50.0
20949,8.764089,42.557139,10.0,50.0
20950,8.764089,42.557139,10.0,50.0
20951,8.764089,42.557139,10.0,50.0
20952,8.764089,42.557139,10.0,100.0
20953,8.764089,42.557139,10.0,100.0
20954,8.764089,42.557139,10.0,100.0
20955,8.764089,42.557139,10.0,100.0
20956,8.764089,42.557139,10.0,100.0
20957,8.764089,42.557139,10.0,850.0
20958,8.764089,42.557139,10.0,850.0
20959,8.764089,42.557139,10.0,850.0
20960,8.764089,42.557139,10.0,850.0
20961,8.764089,42.557139,10.0,850.0
21641,12.498515,44.911262,5.0,110.0
21920,12.498515,44.911262,5.0,142.0
23933,12.498515,44.911262,5.0,87.0
